,joy,sadness,disgust,contempt,anger,fear,surprise,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,lidTighten,jawDrop,dimpler,eyeWiden,cheekRaise,lipStretch,pain
1124,0,0,0,0,0,0,0,-55,59,0,0,5,0,0,0,100,0,0,0,0,0,0,100,97,0,2,0,0,24,0,0
1125,100,0,6,0,0,0,2,28,100,100,0,0,1,35,100,0,0,0,0,0,100,0,0,95,0,2,0,0,2,0,0
1126,0,0,2,0,0,0,1,-7,20,0,2,79,39,8,2,2,0,0,0,0,1,0,0,99,7,1,0,0,0,0,1
1127,0,19,1,0,0,0,1,-21,4,0,94,0,8,1,0,0,0,0,0,0,0,1,0,93,0,0,0,0,0,0,1
1128,0,35,3,1,13,0,0,-21,80,0,3,0,100,0,0,0,0,19,2,0,0,0,0,96,15,0,0,0,0,0,1
1129,100,0,0,0,0,0,3,100,100,100,0,0,0,0,1,0,0,0,0,0,98,0,0,96,0,9,0,0,97,11,0
1130,100,0,0,0,0,0,1,93,100,100,8,1,4,0,0,0,5,0,3,2,65,0,0,76,2,1,4,2,1,10,1
1131,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,12,5,0,0,0,2,0,0,87,0,0,0,0,0,0,0
1132,0,19,93,1,93,0,0,-63,76,1,0,0,100,79,0,0,0,0,0,0,16,0,4,96,94,0,1,0,0,0,1
1133,0,0,98,62,59,0,0,-17,98,26,1,0,77,100,19,0,0,0,0,0,56,69,0,98,95,3,0,0,72,0,1
1134,0,0,0,0,0,22,2,0,2,0,0,29,0,0,0,0,15,0,0,0,0,0,0,96,0,2,0,97,0,0,0
1135,100,0,1,0,0,0,3,43,100,100,0,0,0,8,100,0,0,0,0,0,100,0,0,95,0,6,0,0,2,0,0
1136,0,76,14,100,79,3,0,-40,100,0,46,0,100,0,0,0,0,0,14,0,24,98,0,97,99,0,69,0,0,99,0
1137,0,3,18,1,9,0,0,-37,78,0,0,0,81,35,2,0,0,0,5,0,37,1,0,64,11,5,0,0,0,0,1
1138,0,100,1,1,0,1,0,-55,53,0,99,0,100,0,0,0,1,0,2,0,0,0,0,95,0,2,0,0,0,0,1
1139,0,99,9,38,12,8,0,-30,100,1,97,0,100,0,0,0,1,0,57,0,0,37,0,97,92,0,40,2,90,97,1
1140,95,0,68,0,0,0,0,14,100,100,0,1,63,100,10,0,0,0,0,23,99,0,0,99,38,4,1,0,0,0,1
1141,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,99,0,1,0,0,0,0,1
1142,99,0,0,0,0,0,7,99,100,98,0,29,0,0,0,0,0,0,0,2,45,1,0,98,0,1,0,100,4,0,0
1143,99,0,0,0,0,0,95,97,100,100,4,94,0,1,0,0,2,0,0,0,100,0,0,78,0,100,0,0,98,1,0
1144,99,0,0,0,0,0,23,88,100,89,1,20,0,0,0,0,0,5,0,0,80,0,0,97,0,50,0,100,0,0,0
1145,0,0,0,99,0,0,22,0,65,0,1,98,0,0,0,0,11,6,9,2,3,100,0,85,0,1,19,1,4,40,0
1146,1,0,0,0,0,0,0,0,61,39,0,0,11,0,0,0,21,0,6,95,0,8,0,56,2,0,18,0,2,30,1
1147,0,59,10,1,85,0,0,0,100,0,18,0,100,0,0,0,0,0,0,0,0,1,5,97,100,2,0,0,88,0,1
1148,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0,0,6,11,83,7,0
1149,0,0,0,0,0,0,7,0,7,0,0,62,0,0,0,0,0,0,1,0,0,0,0,93,0,0,1,59,0,0,0
1150,100,0,0,0,0,0,0,93,100,100,10,1,0,6,0,0,1,0,0,0,1,0,0,93,5,0,0,0,95,1,0
1151,100,0,0,0,0,0,1,23,100,100,64,0,1,0,0,0,99,1,0,77,2,0,0,98,0,0,9,0,10,23,1
1152,99,0,0,0,0,0,71,67,100,100,0,75,0,1,56,0,2,0,7,1,99,0,3,94,0,0,3,91,8,65,0
1153,100,0,0,0,0,0,1,76,100,95,1,0,0,1,33,0,0,72,0,0,58,0,0,86,0,0,0,0,0,0,0
1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
1155,0,0,26,63,0,0,0,0,100,0,1,0,18,14,0,2,0,37,0,0,1,61,0,39,0,0,0,1,1,0,1
1156,0,0,0,0,0,0,0,-39,8,0,0,0,0,0,0,66,2,3,0,0,1,0,0,84,0,10,0,0,0,0,1
1157,0,32,100,1,92,0,0,-63,100,0,2,0,100,100,0,0,0,0,1,0,1,0,93,97,100,1,0,0,32,0,1
1158,0,91,0,7,17,1,0,-97,100,0,96,0,85,0,0,0,10,0,33,100,0,19,0,98,3,0,77,0,0,41,1
1159,33,0,99,0,2,0,0,0,100,100,17,0,100,100,100,0,100,0,0,0,22,0,0,95,100,8,0,0,100,10,1
1160,0,100,0,1,1,0,0,-100,100,0,80,0,100,0,0,98,0,0,0,0,0,0,0,96,6,4,0,0,0,0,1
1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,30,6,0,0
1162,0,0,0,0,0,0,1,-63,58,0,47,6,0,0,0,0,0,15,99,80,0,0,0,98,0,0,99,0,0,1,0
1163,0,16,11,0,0,0,21,-100,75,0,100,16,11,5,4,100,0,0,0,0,88,0,0,97,0,29,0,0,0,0,1
1164,0,99,3,1,3,0,0,-100,100,0,97,0,100,0,0,92,0,0,0,0,87,0,0,98,3,50,0,0,0,0,1
1165,0,98,99,1,31,0,0,-47,100,7,94,0,100,69,0,0,0,0,0,0,32,0,98,98,100,1,0,0,80,1,1
1166,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,98,0,0,5,0,0,1,0
1167,0,95,89,1,9,0,0,-99,100,1,72,0,99,56,17,96,2,0,0,0,100,0,0,97,0,95,0,0,0,0,1
1168,0,0,1,0,0,0,0,0,0,1,1,1,0,0,18,0,5,7,0,0,4,0,0,98,0,0,0,3,0,0,0
1169,0,86,100,1,51,0,0,-100,100,0,90,0,100,98,100,0,35,0,0,0,100,0,0,98,59,100,0,0,0,0,1
1170,0,0,0,0,0,0,0,10,2,22,0,1,0,0,0,0,22,19,1,0,4,8,0,86,0,0,73,6,0,57,0
1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1
1172,0,11,0,0,0,0,0,-45,33,0,83,2,26,2,0,0,0,1,0,64,3,0,0,96,1,0,0,0,3,0,1
1173,0,2,100,1,99,0,0,-74,100,0,3,0,100,100,43,0,0,0,0,0,98,0,0,98,84,81,0,0,56,0,1
1174,0,24,0,1,6,0,0,-18,45,0,0,0,96,0,0,0,0,0,0,0,1,0,0,98,2,7,0,0,0,0,0
1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
1176,0,93,98,1,58,0,0,-34,100,0,52,0,100,69,0,0,0,2,0,0,0,0,51,97,100,0,0,0,95,1,1
1177,0,62,1,0,0,0,1,-100,73,0,84,2,14,6,1,100,77,0,16,0,0,0,0,96,0,0,0,0,0,0,1
1178,100,0,0,0,0,0,0,27,100,100,33,0,7,7,2,0,73,5,65,37,23,0,2,97,7,0,24,0,65,51,1
1179,100,0,0,0,0,0,1,56,100,100,17,2,0,1,1,0,51,16,62,5,54,0,2,99,0,0,12,0,72,78,1
1180,100,0,0,0,0,0,4,95,100,95,0,0,0,0,0,0,0,0,0,0,99,0,0,94,0,0,0,56,1,89,0
1181,17,0,93,0,0,0,0,0,100,90,2,3,89,100,31,0,97,13,0,1,30,1,0,97,44,3,0,0,100,6,1
1182,0,47,98,1,59,0,0,-86,82,1,22,0,100,99,5,0,0,0,0,0,21,0,0,97,62,1,0,0,0,0,1
1183,0,0,0,23,0,0,0,-54,51,0,8,3,0,0,0,0,2,98,96,94,0,48,0,97,0,11,100,0,0,10,0
1184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98,0,4,0,0,0,0,0
1185,0,2,0,0,0,0,1,-50,32,0,96,0,0,0,0,0,0,1,2,90,0,0,0,63,0,0,95,11,0,0,0
1186,100,0,4,0,0,0,3,40,100,100,0,0,0,13,100,0,0,0,0,0,100,0,0,95,0,6,0,0,81,0,0
1187,11,0,100,0,43,0,0,0,100,83,13,0,100,100,100,5,0,0,0,0,100,0,0,93,100,68,0,0,100,0,1
1188,100,0,55,0,0,0,14,31,100,100,9,0,0,86,0,0,52,2,1,13,100,0,0,88,49,89,0,0,100,66,0
1189,0,93,9,100,2,3,0,-31,100,0,51,0,100,0,0,0,0,0,0,0,0,99,0,94,12,0,87,0,14,98,1
1190,0,0,0,0,0,0,49,-17,52,0,81,92,0,0,0,0,0,0,9,2,0,0,0,98,0,0,86,0,0,0,0
1191,0,2,0,0,0,0,26,-26,15,0,100,74,17,0,0,0,0,1,0,0,0,0,0,89,0,1,0,49,0,0,0
1192,99,0,10,0,0,0,0,43,100,95,0,0,4,94,0,0,0,0,1,0,15,1,0,98,0,0,0,0,0,0,1
1193,0,1,0,0,0,0,1,-5,0,0,56,2,0,0,0,0,0,0,0,0,0,0,0,94,0,2,0,0,0,0,0
1194,0,1,100,0,92,0,0,-71,100,25,4,0,100,99,0,0,21,0,41,1,56,1,0,97,97,0,9,0,0,97,1
1195,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,96,1,1,2,0,0,0,0
1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1
1197,0,0,0,0,0,0,0,-29,42,0,6,0,0,0,0,0,0,5,95,24,6,4,0,96,0,8,13,0,0,0,0
1198,0,99,8,99,6,1,0,-68,100,0,97,1,100,0,0,0,1,0,42,2,1,81,0,98,76,0,8,0,1,0,1
1199,98,0,23,0,0,0,91,16,100,100,0,98,0,51,99,0,0,0,11,1,100,0,0,97,0,8,0,99,92,25,0
1200,100,0,0,0,0,0,0,25,100,100,6,0,2,17,1,0,85,16,97,15,10,0,2,98,5,0,72,0,100,69,1
1201,0,5,0,0,0,0,68,-79,99,0,96,100,0,0,0,72,0,18,6,0,3,0,0,98,0,0,1,4,0,0,0
